episode:1, reward: -25.474401859023484, mean reward: -4.83, score: -207.63642269857726, epsilon: 0.8963810592303741, total steps: 129
episode:558, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8101656343615791, total steps: 3352
episode:559, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.81014029592941, total steps: 3353
episode:560, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8101149583418411, total steps: 3354
episode:561, reward: -45.768121923513036, mean reward: -4.64, score: -222.8131451852768, epsilon: 0.8088997468369431, total steps: 3402
episode:562, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8088744506003216, total steps: 3403
episode:563, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8088491552068938, total steps: 3404
episode:564, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8088238606566317, total steps: 3405
episode:565, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8087985669495074, total steps: 3406
episode:566, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8087732740854924, total steps: 3407
episode:567, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8087479820645589, total steps: 3408
episode:568, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8087226908866787, total steps: 3409
episode:569, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8086974005518238, total steps: 3410
episode:570, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.808672111059966, total steps: 3411
episode:571, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.808646822411077, total steps: 3412
episode:572, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8086215346051292, total steps: 3413
episode:573, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.808596247642094, total steps: 3414
episode:574, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8085709615219436, total steps: 3415
episode:575, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8085456762446499, total steps: 3416
episode:576, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8085203918101846, total steps: 3417
episode:577, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8084951082185199, total steps: 3418
episode:578, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8084698254696273, total steps: 3419
episode:579, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8084445435634792, total steps: 3420
episode:580, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.808419262500047, total steps: 3421
episode:581, reward: -120.99982901988972, mean reward: -3.38, score: -263.60215066088836, epsilon: 0.8064499336544347, total steps: 3499
episode:582, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8064247190768916, total steps: 3500
episode:583, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8063995053398203, total steps: 3501
episode:584, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8063742924431929, total steps: 3502
episode:585, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8063490803869814, total steps: 3503
episode:586, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8063238691711577, total steps: 3504
episode:587, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.806298658795694, total steps: 3505
episode:588, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.806273449260562, total steps: 3506
episode:589, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.806248240565734, total steps: 3507
episode:590, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8062230327111817, total steps: 3508
episode:591, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8061978256968771, total steps: 3509
episode:592, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8061726195227925, total steps: 3510
episode:593, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8061474141888997, total steps: 3511
episode:594, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8061222096951706, total steps: 3512
episode:595, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8060970060415773, total steps: 3513
episode:596, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8060718032280918, total steps: 3514
episode:597, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8060466012546861, total steps: 3515
episode:598, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8060214001213322, total steps: 3516
episode:599, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8059961998280021, total steps: 3517
episode:600, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8059710003746677, total steps: 3518
episode:601, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.805945801761301, total steps: 3519
episode:602, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8059206039878742, total steps: 3520
episode:603, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8058954070543592, total steps: 3521
episode:604, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8058702109607279, total steps: 3522
episode:605, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8058450157069524, total steps: 3523
episode:606, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8058198212930048, total steps: 3524
episode:607, reward: -100, mean reward: -3.95, score: -189.37954929765093, epsilon: 0.8046114765125405, total steps: 3572
episode:608, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8045863232158807, total steps: 3573
episode:609, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8045611707576502, total steps: 3574
episode:610, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8045360191378209, total steps: 3575
episode:611, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.804510868356365, total steps: 3576
episode:612, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8044857184132546, total steps: 3577
episode:613, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8044605693084615, total steps: 3578
episode:614, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.804435421041958, total steps: 3579
episode:615, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8044102736137161, total steps: 3580
episode:616, reward: -100, mean reward: 26.59, score: 212.68235323129682, epsilon: 0.8042091243618447, total steps: 3588
episode:617, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8041839844766996, total steps: 3589
episode:618, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8041588454295369, total steps: 3590
episode:619, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8041337072203284, total steps: 3591
episode:620, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8041085698490462, total steps: 3592
episode:621, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8040834333156625, total steps: 3593
episode:622, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8040582976201492, total steps: 3594
episode:623, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8040331627624785, total steps: 3595
episode:624, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8040080287426224, total steps: 3596
episode:625, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.803982895560553, total steps: 3597
episode:626, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8039577632162425, total steps: 3598
episode:627, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8039326317096626, total steps: 3599
episode:628, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8039075010407858, total steps: 3600
episode:629, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8038823712095838, total steps: 3601
episode:630, reward: -44.58081922844715, mean reward: -12.68, score: -240.90257706702928, epsilon: 0.8034050635378683, total steps: 3620
episode:631, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8033799504543041, total steps: 3621
episode:632, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8033548382078287, total steps: 3622
episode:633, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8033297267984143, total steps: 3623
episode:634, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8033046162260329, total steps: 3624
episode:635, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8032795064906566, total steps: 3625
episode:636, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8032543975922575, total steps: 3626
episode:637, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8032292895308079, total steps: 3627
episode:638, reward: -100, mean reward: 31.87, score: 223.06993977298333, epsilon: 0.8030535565328977, total steps: 3634
episode:639, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8030284551660384, total steps: 3635
episode:640, reward: -14.435606173638606, mean reward: -6.18, score: -210.16687701889055, epsilon: 0.8021755063458121, total steps: 3669
episode:641, reward: -100, mean reward: -37.34, score: -261.35231474155387, epsilon: 0.8020000192019611, total steps: 3676
episode:642, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.8019749529524274, total steps: 3677
episode:643, reward: -61.089878248153674, mean reward: -2.14, score: -207.21152418139175, epsilon: 0.799547493778357, total steps: 3774
episode:644, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7995225092783085, total steps: 3775
episode:645, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7994975256110627, total steps: 3776
episode:646, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7994725427765917, total steps: 3777
episode:647, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7994475607748682, total steps: 3778
episode:648, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7994225796058643, total steps: 3779
episode:649, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7993975992695519, total steps: 3780
episode:650, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7993726197659037, total steps: 3781
episode:651, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7993476410948916, total steps: 3782
episode:652, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7993226632564882, total steps: 3783
episode:653, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7992976862506653, total steps: 3784
episode:654, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7992727100773954, total steps: 3785
episode:655, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7992477347366509, total steps: 3786
episode:656, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7992227602284038, total steps: 3787
episode:657, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7991977865526264, total steps: 3788
episode:658, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.799172813709291, total steps: 3789
episode:659, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7991478416983698, total steps: 3790
episode:660, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7991228705198352, total steps: 3791
episode:661, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7990979001736593, total steps: 3792
episode:662, reward: -35.683943310304656, mean reward: -14.16, score: -226.576917246582, epsilon: 0.7986984878129971, total steps: 3808
episode:663, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7986735316126756, total steps: 3809
episode:664, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7986485762442136, total steps: 3810
episode:665, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7986236217075834, total steps: 3811
episode:666, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7985986680027571, total steps: 3812
episode:667, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7985737151297073, total steps: 3813
episode:668, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.798548763088406, total steps: 3814
episode:669, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7985238118788255, total steps: 3815
episode:670, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7984988615009382, total steps: 3816
episode:671, reward: -30.915606220049845, mean reward: -2.98, score: -217.3070953873614, epsilon: 0.7966797284474416, total steps: 3889
episode:672, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7966548395379776, total steps: 3890
episode:673, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7966299514581299, total steps: 3891
episode:674, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7966050642078711, total steps: 3892
episode:675, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7965801777871735, total steps: 3893
episode:676, reward: -100, mean reward: 9.82, score: 117.86588904292236, epsilon: 0.7962816054345101, total steps: 3905
episode:677, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7962567297955919, total steps: 3906
episode:678, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7962318549858478, total steps: 3907
episode:679, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7962069810052503, total steps: 3908
episode:680, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7961821078537716, total steps: 3909
episode:681, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7961572355313842, total steps: 3910
episode:682, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7961323640380603, total steps: 3911
episode:683, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7961074933737724, total steps: 3912
episode:684, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7960826235384928, total steps: 3913
episode:685, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.796057754532194, total steps: 3914
episode:686, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7960328863548481, total steps: 3915
episode:687, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7960080190064277, total steps: 3916
episode:688, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7959831524869052, total steps: 3917
episode:689, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7959582867962528, total steps: 3918
episode:690, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7959334219344429, total steps: 3919
episode:691, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7959085579014479, total steps: 3920
episode:692, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7958836946972403, total steps: 3921
episode:693, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7958588323217923, total steps: 3922
episode:694, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7958339707750762, total steps: 3923
episode:695, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7958091100570648, total steps: 3924
episode:696, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7957842501677299, total steps: 3925
episode:697, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7957593911070443, total steps: 3926
episode:698, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7957345328749802, total steps: 3927
episode:699, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7957096754715102, total steps: 3928
episode:700, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7956848188966064, total steps: 3929
episode:701, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7956599631502411, total steps: 3930
episode:702, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.795635108232387, total steps: 3931
episode:703, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7956102541430163, total steps: 3932
episode:704, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7955854008821016, total steps: 3933
episode:705, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7955605484496151, total steps: 3934
episode:706, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7955356968455292, total steps: 3935
episode:707, reward: -417.4196661939494, mean reward: -417.42, score: -417.4196661939494, epsilon: 0.7955108460698163, total steps: 3936
episode:708, reward: -100, mean reward: -7.52, score: -45.10213279160615, epsilon: 0.7953617588098252, total steps: 3942
episode:709, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7953369138319502, total steps: 3943
episode:710, reward: -100, mean reward: -24.31, score: -243.05559445320978, epsilon: 0.7950885095970119, total steps: 3953
episode:711, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7950636737272923, total steps: 3954
episode:712, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7950388386854209, total steps: 3955
episode:713, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7950140044713707, total steps: 3956
episode:714, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7949891710851137, total steps: 3957
episode:715, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7949643385266225, total steps: 3958
episode:716, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7949395067958693, total steps: 3959
episode:717, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7949146758928269, total steps: 3960
episode:718, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7948898458174672, total steps: 3961
episode:719, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7948650165697632, total steps: 3962
episode:720, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7948401881496868, total steps: 3963
episode:721, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7948153605572107, total steps: 3964
episode:722, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7947905337923072, total steps: 3965
episode:723, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7947657078549487, total steps: 3966
episode:724, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7947408827451076, total steps: 3967
episode:725, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7947160584627565, total steps: 3968
episode:726, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7946912350078675, total steps: 3969
episode:727, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7946664123804135, total steps: 3970
episode:728, reward: -23.06563026883696, mean reward: -4.88, score: -200.16505922954852, epsilon: 0.7936493967358139, total steps: 4011
episode:729, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7936246088357234, total steps: 4012
episode:730, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7935998217618823, total steps: 4013
episode:731, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7935750355142633, total steps: 4014
episode:732, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7935502500928389, total steps: 4015
episode:733, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7935254654975813, total steps: 4016
episode:734, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7935006817284632, total steps: 4017
episode:735, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7934758987854569, total steps: 4018
episode:736, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.793451116668535, total steps: 4019
episode:737, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7934263353776698, total steps: 4020
episode:738, reward: -27.145663791973472, mean reward: -2.82, score: -222.57514889169013, epsilon: 0.79147122139106, total steps: 4099
episode:739, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7914465060956042, total steps: 4100
episode:740, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7914217916239779, total steps: 4101
episode:741, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7913970779761534, total steps: 4102
episode:742, reward: -29.120577079162732, mean reward: -4.53, score: -213.04933265086643, epsilon: 0.7902364652713312, total steps: 4149
episode:743, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7902117911337266, total steps: 4150
episode:744, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7901871178185798, total steps: 4151
episode:745, reward: -8.308688810567837, mean reward: -14.62, score: -204.66172421555373, epsilon: 0.7898417777492146, total steps: 4165
episode:746, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7898171167676415, total steps: 4166
episode:747, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7897924566080876, total steps: 4167
episode:748, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7897677972705253, total steps: 4168
episode:749, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7897431387549271, total steps: 4169
episode:750, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7897184810612659, total steps: 4170
episode:751, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7896938241895138, total steps: 4171
episode:752, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.789669168139644, total steps: 4172
episode:753, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7896445129116287, total steps: 4173
episode:754, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7896198585054408, total steps: 4174
episode:755, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7895952049210526, total steps: 4175
episode:756, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7895705521584369, total steps: 4176
episode:757, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7895459002175662, total steps: 4177
episode:758, reward: -5.681660513471685, mean reward: -3.11, score: -201.86058566169459, epsilon: 0.7879452853926548, total steps: 4242
episode:759, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7879206876264402, total steps: 4243
episode:760, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7878960906801374, total steps: 4244
episode:761, reward: -83.31273566257937, mean reward: -2.57, score: -200.10475472096553, epsilon: 0.7859800527730162, total steps: 4322
episode:762, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7859555205134636, total steps: 4323
episode:763, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7859309890716395, total steps: 4324
episode:764, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7859064584475164, total steps: 4325
episode:765, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7858819286410672, total steps: 4326
episode:766, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7858573996522646, total steps: 4327
episode:767, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7858328714810814, total steps: 4328
episode:768, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7858083441274902, total steps: 4329
episode:769, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7857838175914638, total steps: 4330
episode:770, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.785759291872975, total steps: 4331
episode:771, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7857347669719965, total steps: 4332
episode:772, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7857102428885011, total steps: 4333
episode:773, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7856857196224615, total steps: 4334
episode:774, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7856611971738505, total steps: 4335
episode:775, reward: -50.353733438502374, mean reward: -10.55, score: -200.435747925822, epsilon: 0.7851954259254379, total steps: 4354
episode:776, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7851709198196778, total steps: 4355
episode:777, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7851464145307743, total steps: 4356
episode:778, reward: -100, mean reward: -17.73, score: -195.02272192302354, epsilon: 0.7848769102575824, total steps: 4367
episode:779, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7848524147688343, total steps: 4368
episode:780, reward: -35.383346199507, mean reward: -3.99, score: -223.26453108445696, epsilon: 0.7834819697412281, total steps: 4424
episode:781, reward: -12.230246025216031, mean reward: -8.84, score: -203.34879420060588, epsilon: 0.7829198490715501, total steps: 4447
episode:782, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7828954188170875, total steps: 4448
episode:783, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7828709893769532, total steps: 4449
episode:784, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.78284656075112, total steps: 4450
episode:785, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7828221329395607, total steps: 4451
episode:786, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7827977059422483, total steps: 4452
episode:787, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7827732797591556, total steps: 4453
episode:788, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7827488543902553, total steps: 4454
episode:789, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7827244298355206, total steps: 4455
episode:790, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.782700006094924, total steps: 4456
episode:791, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7826755831684385, total steps: 4457
episode:792, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.782651161056037, total steps: 4458
episode:793, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7826267397576924, total steps: 4459
episode:794, reward: -418.41876737957944, mean reward: -418.42, score: -418.41876737957944, epsilon: 0.7826023192733774, total steps: 4460
episode:795, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7825778996030651, total steps: 4461
episode:796, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7825534807467281, total steps: 4462
episode:797, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7825290627043395, total steps: 4463
episode:798, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7825046454758722, total steps: 4464
episode:799, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7824802290612989, total steps: 4465
episode:800, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7824558134605923, total steps: 4466
episode:801, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7824313986737258, total steps: 4467
episode:802, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7824069847006718, total steps: 4468
episode:803, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7823825715414033, total steps: 4469
episode:804, reward: -12.567866196111105, mean reward: -6.81, score: -204.27819349843122, epsilon: 0.7816505550391145, total steps: 4499
episode:805, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7816261670937478, total steps: 4500
episode:806, reward: -14.018693147064244, mean reward: -9.76, score: -205.030605698247, epsilon: 0.7811142079833758, total steps: 4521
episode:807, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7810898379159464, total steps: 4522
episode:808, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7810654686608391, total steps: 4523
episode:809, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7810411002180268, total steps: 4524
episode:810, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7810167325874823, total steps: 4525
episode:811, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7809923657691785, total steps: 4526
episode:812, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7809679997630885, total steps: 4527
episode:813, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7809436345691853, total steps: 4528
episode:814, reward: -51.274315883956035, mean reward: -4.73, score: -203.21132940868506, epsilon: 0.7798966991759071, total steps: 4571
episode:815, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7798723696914283, total steps: 4572
episode:816, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7798480410179187, total steps: 4573
episode:817, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7798237131553514, total steps: 4574
episode:818, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7797993861036994, total steps: 4575
episode:819, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7797750598629355, total steps: 4576
episode:820, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7797507344330328, total steps: 4577
episode:821, reward: -24.215254303927733, mean reward: -8.12, score: -219.31799002381368, epsilon: 0.7790942542324457, total steps: 4604
episode:822, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7790699514956859, total steps: 4605
episode:823, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7790456495690038, total steps: 4606
episode:824, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7790213484523723, total steps: 4607
episode:825, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7789970481457645, total steps: 4608
episode:826, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7789727486491536, total steps: 4609
episode:827, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7789484499625123, total steps: 4610
episode:828, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7789241520858137, total steps: 4611
episode:829, reward: -100, mean reward: -22.16, score: -199.44156189704836, epsilon: 0.7787055076384949, total steps: 4620
episode:830, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7786812178597389, total steps: 4621
episode:831, reward: -417.71837632547096, mean reward: -417.72, score: -417.71837632547096, epsilon: 0.7786569288906287, total steps: 4622
episode:832, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7786326407311371, total steps: 4623
episode:833, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7786083533812376, total steps: 4624
episode:834, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7785840668409028, total steps: 4625
episode:835, reward: -100, mean reward: -100.0, score: -100, epsilon: 0.7785597811101058, total steps: 4626
